Depto ID;Departamento;Mcpio ID;Municipio;Zona ID;Puesto ID;Puesto;Comuna ID;Comuna;Comisión Nacional;Comisión Dptal;Comisión Municipal;Comisión Zonal;Comisión Auxiliar;Nombre Comisión;Mesa Inicial;Mesa Final;Total Mesas;lugar de escrutinios;direccion de escrutinios;
1;ANTIOQUIA;214;RIONEGRO;99;C2;ESC SAN JOSE DE LAS CUCHILLAS;;CTO CENTRO CASIMIRO GARCIA;1;1000;2084;0;5295;AUXILIAR 6;1;6;6;;;
1;ANTIOQUIA;214;RIONEGRO;99;D1;CASETA COMUNAL GALICIA;;CTO NORTE NESTOR E. SANINT ALV;1;1000;2084;0;5295;AUXILIAR 6;1;5;5;;;
1;ANTIOQUIA;214;RIONEGRO;4;1;ESC EDUARDO URIBE BOTERO;;COMUNA 4 EL PORVENIR;1;1000;2084;0;5296;AUXILIAR 7;1;22;22;;;
1;ANTIOQUIA;214;RIONEGRO;4;2;LIC CONSEJO MUNICIPAL;;COMUNA 4 EL PORVENIR;1;1000;2084;0;5296;AUXILIAR 7;1;29;29;;;
1;ANTIOQUIA;214;RIONEGRO;3;4;SD CUATRO ESQ IE JOSEFINA MUÑOZ GONZALEZ;;COMUNA 3 MONS. ALFONSO URIBE J;1;1000;2084;0;5297;AUXILIAR 8;1;23;23;;;
1;ANTIOQUIA;214;RIONEGRO;99;A2;I E GILBERTO ECHEVERRY MEJIA;;CORREGIMIENTO DEL SUR;1;1000;2084;0;5297;AUXILIAR 8;1;23;23;;;
1;ANTIOQUIA;218;SABANETA;2;2;IE JOSE FELIX DE RESTREPO;;NACIONAL;1;1000;2086;0;5298;AUXILIAR 1;1;45;45;;;
1;ANTIOQUIA;218;SABANETA;3;4;PARQUE DE LOS 4 ELEMENTOS;;NACIONAL;1;1000;2086;0;5298;AUXILIAR 1;1;8;8;;;
1;ANTIOQUIA;218;SABANETA;1;1;I.E. RAFAEL J. MEJIA;;NACIONAL;1;1000;2086;0;5299;AUXILIAR 2;1;35;35;;;
1;ANTIOQUIA;218;SABANETA;2;1;COL PADRE RAMON ARCILA R;;NACIONAL;1;1000;2086;0;5299;AUXILIAR 2;1;16;16;;;
1;ANTIOQUIA;218;SABANETA;1;3;CTRO PARA EL ADULTO MAYOR CAITES;;NACIONAL;1;1000;2086;0;5300;AUXILIAR 3;1;34;34;;;
1;ANTIOQUIA;218;SABANETA;2;4;CASA DE LA CULTURA LA BARQUEREÑA;;NACIONAL;1;1000;2086;0;5300;AUXILIAR 3;1;12;12;;;
1;ANTIOQUIA;218;SABANETA;99;1;I.E MARIA AUXILIADORA;;NACIONAL;1;1000;2086;0;5300;AUXILIAR 3;1;4;4;;;
1;ANTIOQUIA;218;SABANETA;3;1;CTRO DE ATENCION 1RA INFANCIA CAIPI;;NACIONAL;1;1000;2086;0;5301;AUXILIAR 4;1;17;17;;;
1;ANTIOQUIA;218;SABANETA;3;2;IE CONCEJO DE SABANETA JMCB;;NACIONAL;1;1000;2086;0;5301;AUXILIAR 4;1;30;30;;;
1;ANTIOQUIA;218;SABANETA;1;2;I.E. PRIMITIVO LEAL LA DOCTORA;;NACIONAL;1;1000;2086;0;5302;AUXILIAR 5;1;25;25;;;
1;ANTIOQUIA;218;SABANETA;1;4;I.E. PRESBITERO ANTONIO BAENA SALAZAR;;NACIONAL;1;1000;2086;0;5302;AUXILIAR 5;1;5;5;;;
1;ANTIOQUIA;218;SABANETA;2;3;BIBLIOTECA MUNICIPAL;;NACIONAL;1;1000;2086;0;5302;AUXILIAR 5;1;19;19;;;
1;ANTIOQUIA;218;SABANETA;3;3;IE MARIA MEDIADORA;;NACIONAL;1;1000;2086;0;5303;AUXILIAR 6;1;22;22;;;
1;ANTIOQUIA;218;SABANETA;3;5;GIMNASIO CAMPESTRE LOS ALCAZARES;;NACIONAL;1;1000;2086;0;5303;AUXILIAR 6;1;22;22;;;
1;ANTIOQUIA;218;SABANETA;99;2;E.R. LAS LOMITAS (JAC);;NACIONAL;1;1000;2086;0;5303;AUXILIAR 6;1;1;1;;;
1;ANTIOQUIA;218;SABANETA;99;3;JAC VEREDA SAN JOSE;;NACIONAL;1;1000;2086;0;5303;AUXILIAR 6;1;2;2;;;
1;ANTIOQUIA;231;SAN JUAN DE URABA;0;0;IE SAN JUAN DE URABA;;NACIONAL;1;1000;2093;0;5304;AUXILIAR 1;1;36;36;;;
1;ANTIOQUIA;231;SAN JUAN DE URABA;99;1;I.E.R BELEN;;NACIONAL;1;1000;2093;0;5305;AUXILIAR 2;1;4;4;;;
1;ANTIOQUIA;231;SAN JUAN DE URABA;99;10;I.E.R MONSEÑOR ESCOBAR VELEZ;;NACIONAL;1;1000;2093;0;5305;AUXILIAR 2;1;6;6;;;
1;ANTIOQUIA;231;SAN JUAN DE URABA;99;20;E.R. LA BALSITA;;NACIONAL;1;1000;2093;0;5305;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;231;SAN JUAN DE URABA;99;30;I.E.R EL FILO DE DAMAQUIEL;;NACIONAL;1;1000;2093;0;5305;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;231;SAN JUAN DE URABA;99;80;C.E.R SAN JUANCITO;;NACIONAL;1;1000;2093;0;5305;AUXILIAR 2;1;3;3;;;
1;ANTIOQUIA;231;SAN JUAN DE URABA;99;82;C.E.R SAN NICOLAS DEL RIO;;NACIONAL;1;1000;2093;0;5305;AUXILIAR 2;1;4;4;;;
1;ANTIOQUIA;231;SAN JUAN DE URABA;99;86;I.E.R SIETE VUELTAS;;NACIONAL;1;1000;2093;0;5305;AUXILIAR 2;1;4;4;;;
1;ANTIOQUIA;231;SAN JUAN DE URABA;99;91;I.E.R UVEROS;;NACIONAL;1;1000;2093;0;5305;AUXILIAR 2;1;5;5;;;
1;ANTIOQUIA;235;SAN PEDRO;1;1;I E PIO XII;;NACIONAL;1;1000;2095;0;5306;AUXILIAR 1;1;16;16;;;
1;ANTIOQUIA;235;SAN PEDRO;1;2;SD LA GABRIELA I E PIO XII;;NACIONAL;1;1000;2095;0;5306;AUXILIAR 1;1;14;14;;;
1;ANTIOQUIA;235;SAN PEDRO;99;50;I.E.R. OVEJAS;;NACIONAL;1;1000;2095;0;5306;AUXILIAR 1;1;4;4;;;
1;ANTIOQUIA;235;SAN PEDRO;99;70;I.E.R. PANTANILLO;;NACIONAL;1;1000;2095;0;5306;AUXILIAR 1;1;3;3;;;
1;ANTIOQUIA;235;SAN PEDRO;2;1;COLISEO TIPO B;;NACIONAL;1;1000;2095;0;5307;AUXILIAR 2;1;18;18;;;
1;ANTIOQUIA;235;SAN PEDRO;2;2;CTRO DE INTEGRAC. CIUDAD. LOS ENCENILLOS;;NACIONAL;1;1000;2095;0;5307;AUXILIAR 2;1;16;16;;;
1;ANTIOQUIA;235;SAN PEDRO;99;1;I.E.R. SAN JUAN;;NACIONAL;1;1000;2095;0;5307;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;235;SAN PEDRO;99;8;I.E.R. CEREZALES;;NACIONAL;1;1000;2095;0;5307;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;235;SAN PEDRO;99;25;I.E.R. EL ESPINAL;;NACIONAL;1;1000;2095;0;5307;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;1;1;I.E. SAN PEDRO DE URABA;;NACIONAL;1;1000;2096;0;5308;AUXILIAR 1;1;23;23;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;1;2;E.U.I.  ZOILA LOPEZ;;NACIONAL;1;1000;2096;0;5308;AUXILIAR 1;1;10;10;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;3;I.E.R. BUCHADO MEDIO;;NACIONAL;1;1000;2096;0;5308;AUXILIAR 1;1;2;2;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;25;I.E.R SANTA CATALINA;;NACIONAL;1;1000;2096;0;5308;AUXILIAR 1;1;8;8;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;32;I.E.R ZAPINDONGA;;NACIONAL;1;1000;2096;0;5308;AUXILIAR 1;1;4;4;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;2;1;SD POLICARPA S. I.E. SAN PEDRO DE URABA;;NACIONAL;1;1000;2096;0;5309;AUXILIAR 2;1;19;19;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;2;2;E.U.I. HERNANDEZ CASTILLO;;NACIONAL;1;1000;2096;0;5309;AUXILIAR 2;1;12;12;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;1;I.E.R. LOS ALMENDROS;;NACIONAL;1;1000;2096;0;5309;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;2;I.E.R. LOS ALMAGROS;;NACIONAL;1;1000;2096;0;5309;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;4;I.E.R. ALTO ROSARIO;;NACIONAL;1;1000;2096;0;5309;AUXILIAR 2;1;3;3;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;5;I.E.R. LAS PAVAS;;NACIONAL;1;1000;2096;0;5309;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;6;I.E.R ARENAS MONAS;;NACIONAL;1;1000;2096;0;5309;AUXILIAR 2;1;3;3;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;10;I.E.R EL TOMATE;;NACIONAL;1;1000;2096;0;5309;AUXILIAR 2;1;4;4;;;
1;ANTIOQUIA;237;SAN PEDRO DE URABA;99;15;I.E.R EL RAYO;;NACIONAL;1;1000;2096;0;5309;AUXILIAR 2;1;3;3;;;
1;ANTIOQUIA;241;SAN ROQUE;0;0;IE NORMAL SUPERIOR SAN ROQUE;;NACIONAL;1;1000;2098;0;5310;AUXILIAR 1;1;26;26;;;
1;ANTIOQUIA;241;SAN ROQUE;0;0;IE NORMAL SUPERIOR SAN ROQUE;;NACIONAL;1;1000;2098;0;5311;AUXILIAR 2;27;35;9;;;
1;ANTIOQUIA;241;SAN ROQUE;99;5;I.E.R. CRISTALES;;NACIONAL;1;1000;2098;0;5311;AUXILIAR 2;1;4;4;;;
1;ANTIOQUIA;241;SAN ROQUE;99;6;I.E.R. PROVIDENCIA;;NACIONAL;1;1000;2098;0;5311;AUXILIAR 2;1;4;4;;;
1;ANTIOQUIA;241;SAN ROQUE;99;7;CER ALEJANDRO GOMEZ DIEZ;;NACIONAL;1;1000;2098;0;5311;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;241;SAN ROQUE;99;9;I.E.R. SAN JOSE DEL NUS;;NACIONAL;1;1000;2098;0;5311;AUXILIAR 2;1;6;6;;;
1;ANTIOQUIA;244;SAN VICENTE;0;0;COLISEO MUNICIPAL SAN VICENTE FERRER;;NACIONAL;1;1000;2099;0;5312;AUXILIAR 1;1;25;25;;;
1;ANTIOQUIA;244;SAN VICENTE;0;0;COLISEO MUNICIPAL SAN VICENTE FERRER;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;26;36;11;;;
1;ANTIOQUIA;244;SAN VICENTE;99;2;C.E.R. LA TRAVESIA;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;244;SAN VICENTE;99;3;C.E.R. CORRIENTES;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;244;SAN VICENTE;99;5;C.E.R. LA FLORESTA;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;244;SAN VICENTE;99;6;C.E.R. COMPAÑÍA ABAJO;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;244;SAN VICENTE;99;8;COLEGIO LA MAGDALENA;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;244;SAN VICENTE;99;9;C.E.R. SAN JOSE;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;244;SAN VICENTE;99;11;C.E.R. EL CORAL;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;244;SAN VICENTE;99;12;COLISEO MARCO TULIO TORRES;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;244;SAN VICENTE;99;14;I.E.R. CHAPARRAL;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;5;5;;;
1;ANTIOQUIA;244;SAN VICENTE;99;40;C.E.R. OVEJAS;;NACIONAL;1;1000;2099;0;5313;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;247;SANTA BARBARA;1;1;I.E. MARIA AUXILIADORA;;NACIONAL;1;1000;2100;0;5314;AUXILIAR 1;1;17;17;;;
1;ANTIOQUIA;247;SANTA BARBARA;1;2;I.E. JESUS MARIA PAGOLA;;NACIONAL;1;1000;2100;0;5314;AUXILIAR 1;1;15;15;;;
1;ANTIOQUIA;247;SANTA BARBARA;99;1;ESCUELA DAMASCO;;NACIONAL;1;1000;2100;0;5314;AUXILIAR 1;1;3;3;;;
1;ANTIOQUIA;247;SANTA BARBARA;2;1;I.E. MONSEÑOR EMILIO BOTERO;;NACIONAL;1;1000;2100;0;5315;AUXILIAR 2;1;17;17;;;
1;ANTIOQUIA;247;SANTA BARBARA;2;2;COLISEO LUIS FERNANDO PATIÑO;;NACIONAL;1;1000;2100;0;5315;AUXILIAR 2;1;15;15;;;
1;ANTIOQUIA;247;SANTA BARBARA;98;1;CARCEL;;NACIONAL;1;1000;2100;0;5315;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;247;SANTA BARBARA;99;13;ESCUELA VERSALLES;;NACIONAL;1;1000;2100;0;5315;AUXILIAR 2;1;5;5;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;1;1;ESC. NORMAL SUPERIOR PEDRO JUSTO BERRIO;;NACIONAL;1;1000;2101;0;5316;AUXILIAR 1;1;19;19;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;1;2;PARQUE NEURONA EDUCATIVA;;NACIONAL;1;1000;2101;0;5316;AUXILIAR 1;1;8;8;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;1;3;TERMINAL DEL TRANSPORTE;;NACIONAL;1;1000;2101;0;5316;AUXILIAR 1;1;8;8;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;99;1;I.E.R ARAGON;;NACIONAL;1;1000;2101;0;5316;AUXILIAR 1;1;3;3;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;99;10;CASETA COMUNAL RIO GRANDE;;NACIONAL;1;1000;2101;0;5316;AUXILIAR 1;1;1;1;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;99;20;C.E.R EL CANEY;;NACIONAL;1;1000;2101;0;5316;AUXILIAR 1;1;2;2;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;2;1;COLISEO ANTONIO ROLDAN BETANCUR;;NACIONAL;1;1000;2101;0;5317;AUXILIAR 2;1;24;24;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;2;2;COLISEO MENOR;;NACIONAL;1;1000;2101;0;5317;AUXILIAR 2;1;16;16;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;98;1;CARCEL;;NACIONAL;1;1000;2101;0;5317;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;99;2;C.E.R SAN JOSE DE LA AHUMADA;;NACIONAL;1;1000;2101;0;5317;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;99;5;C.E.R CHAQUIRO;;NACIONAL;1;1000;2101;0;5317;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;99;9;I.E.R HOYO RICO;;NACIONAL;1;1000;2101;0;5317;AUXILIAR 2;1;3;3;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;99;11;I.E.R SAN ISIDRO;;NACIONAL;1;1000;2101;0;5317;AUXILIAR 2;1;3;3;;;
1;ANTIOQUIA;250;SANTA ROSA DE OSOS;99;13;CASA DE LA CULTURA SAN PABLO;;NACIONAL;1;1000;2101;0;5317;AUXILIAR 2;1;3;3;;;
1;ANTIOQUIA;256;SANTUARIO;1;1;I.E. SENDEROS;;NACIONAL;1;1000;2103;0;5318;AUXILIAR 1;1;23;23;;;
1;ANTIOQUIA;256;SANTUARIO;1;2;CASA DE LA CULTURA;;NACIONAL;1;1000;2103;0;5318;AUXILIAR 1;1;10;10;;;
1;ANTIOQUIA;256;SANTUARIO;1;3;PARQUE EDUCATIVO;;NACIONAL;1;1000;2103;0;5318;AUXILIAR 1;1;10;10;;;
1;ANTIOQUIA;256;SANTUARIO;99;8;CER JOSE IGNACIO BOTERO SD LA PAZ;;NACIONAL;1;1000;2103;0;5318;AUXILIAR 1;1;1;1;;;
1;ANTIOQUIA;256;SANTUARIO;99;40;C.E.R. MONSEÑOR FRANCISCO L. GOMEZ G.;;NACIONAL;1;1000;2103;0;5318;AUXILIAR 1;1;2;2;;;
1;ANTIOQUIA;256;SANTUARIO;2;1;ESCUELA CLARA ZULUAGA;;NACIONAL;1;1000;2103;0;5319;AUXILIAR 2;1;24;24;;;
1;ANTIOQUIA;256;SANTUARIO;2;2;I.E.T.I. JOSE MARIA CORDOBA SD PRIMARIA;;NACIONAL;1;1000;2103;0;5319;AUXILIAR 2;1;26;26;;;
1;ANTIOQUIA;259;SEGOVIA;1;1;I.E. DOMINGO SAVIO;;NACIONAL;1;1000;2104;0;5320;AUXILIAR 1;1;20;20;;;
1;ANTIOQUIA;259;SEGOVIA;1;2;COLISEO CUBIERTO ABEL RIVERA VILLA;;NACIONAL;1;1000;2104;0;5320;AUXILIAR 1;1;27;27;;;
1;ANTIOQUIA;259;SEGOVIA;99;3;I.E.R. SANTA LAURA;;NACIONAL;1;1000;2104;0;5320;AUXILIAR 1;1;2;2;;;
1;ANTIOQUIA;259;SEGOVIA;99;4;SD LA PO CAMPESINA-IE STO DOMINGO SAVIO;;NACIONAL;1;1000;2104;0;5320;AUXILIAR 1;1;1;1;;;
1;ANTIOQUIA;259;SEGOVIA;2;1;I.E. MARIA GORETTI;;NACIONAL;1;1000;2104;0;5321;AUXILIAR 2;1;26;26;;;
1;ANTIOQUIA;259;SEGOVIA;2;2;I.E. MANUEL CEPEDA;;NACIONAL;1;1000;2104;0;5321;AUXILIAR 2;1;15;15;;;
1;ANTIOQUIA;259;SEGOVIA;99;1;I.E.R. FRAY MARTIN DE PORRES (FRAGUAS);;NACIONAL;1;1000;2104;0;5321;AUXILIAR 2;1;5;5;;;
1;ANTIOQUIA;259;SEGOVIA;99;2;SD CAMPO ALEGRE I.E.R. LIBORIO BATALLER;;NACIONAL;1;1000;2104;0;5321;AUXILIAR 2;1;5;5;;;
1;ANTIOQUIA;262;SONSON;1;1;IE ROSA MARIA HENAO DE LAS PAVAS;;NACIONAL;1;1000;2105;0;5322;AUXILIAR 1;1;16;16;;;
1;ANTIOQUIA;262;SONSON;2;1;IE BRAULIO MEJIA;;NACIONAL;1;1000;2105;0;5322;AUXILIAR 1;1;22;22;;;
1;ANTIOQUIA;262;SONSON;2;2;SENA;;NACIONAL;1;1000;2105;0;5322;AUXILIAR 1;1;11;11;;;
1;ANTIOQUIA;262;SONSON;1;2;SD 2 I.E. TECNICO INDUSTRIAL;;NACIONAL;1;1000;2105;0;5323;AUXILIAR 2;1;10;10;;;
1;ANTIOQUIA;262;SONSON;98;1;CARCEL;;NACIONAL;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;1;C.E.R ALTO DE SABANAS;;CORR ALTO DE SABANAS;1;1000;2105;0;5323;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;262;SONSON;99;2;C.E.R EL SALTO;;CORR ALTO DE SABANAS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;4;C.E.R LA LOMA;;CORR ALTO DE SABANAS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;5;C.E.R LLANADA SANTA CLARA;;CORR ALTO DE SABANAS;1;1000;2105;0;5323;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;262;SONSON;99;6;C.E.R. ROBLAL ARRIBA;;CORR ALTO DE SABANAS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;7;I.E.R. LA DANTA;;CORREGIMIENTO DANTAS;1;1000;2105;0;5323;AUXILIAR 2;1;6;6;;;
1;ANTIOQUIA;262;SONSON;99;8;I.E.R. LA MESA;;CORREGIMIENTO DANTAS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;9;C.E.R LA LINDA;;CORREGIMIENTO DANTAS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;10;C.E.R SAN MIGUEL;;CORREGIMIENTO SAN MIGUEL;1;1000;2105;0;5323;AUXILIAR 2;1;4;4;;;
1;ANTIOQUIA;262;SONSON;99;11;C.E.R CAUNZAL LOS MEDIOS;;CORREGIMIENTO LOS MEDIOS;1;1000;2105;0;5323;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;262;SONSON;99;13;C.E.R LAS CRUCES;;CORREGIMIENTO LOS MEDIOS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;15;C.E.R ARENILLAL;;CORREGIMIENTO LOS MEDIOS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;20;C.E.R LOS PLANES;;CORREGIMIENTO LOS POTREROS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;25;C.E.R LOS POTREROS;;CORREGIMIENTO LOS POTREROS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;30;C.E.R EL SALADO;;CORR RIO VERDE DE LOS HENAOS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;35;C.E.R LA TORRE;;CORR RIO VERDE DE LOS HENAOS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;37;C.E.R RIO VERDE DE LOS HENAOS;;CORR RIO VERDE DE LOS HENAOS;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;40;C.E.R JERUSALEN LA FLORIDA;;CORR JERUSALEN LA FLORIDA;1;1000;2105;0;5323;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;262;SONSON;99;42;C.E.R BRASILAL;;CORR RIO VERDE DE LOS MONTES;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;47;I.E.R. LA SOLEDAD;;CORR RIO VERDE DE LOS MONTES;1;1000;2105;0;5323;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;262;SONSON;99;50;C.E.R. LA MORELIA;;NACIONAL;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;262;SONSON;99;55;C.E.R. MANZANARES CENTRO;;NACIONAL;1;1000;2105;0;5323;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;262;SONSON;99;62;C.E.R SAN PABLO LA QUIEBRA;;NACIONAL;1;1000;2105;0;5323;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;270;TARAZA;1;1;I.E. ANTONIO ROLDAN BETANCUR;;NACIONAL;1;1000;2108;0;5324;AUXILIAR 1;1;15;15;;;
1;ANTIOQUIA;270;TARAZA;1;2;PARQUE EDUCATIVO JESUS ARCANGEL RAMIREZ;;NACIONAL;1;1000;2108;0;5324;AUXILIAR 1;1;13;13;;;
1;ANTIOQUIA;270;TARAZA;2;1;COLEGIO SEDE ANGEL AMABLE ARROYAVE;;NACIONAL;1;1000;2108;0;5324;AUXILIAR 1;1;10;10;;;
1;ANTIOQUIA;270;TARAZA;99;10;I.E.R MONTENEGRO;;NACIONAL;1;1000;2108;0;5324;AUXILIAR 1;1;4;4;;;
1;ANTIOQUIA;270;TARAZA;2;2;I.E. RAFAEL NUÑEZ;;NACIONAL;1;1000;2108;0;5325;AUXILIAR 2;1;19;19;;;
1;ANTIOQUIA;270;TARAZA;98;1;CÁRCEL MUNICIPAL;;NACIONAL;1;1000;2108;0;5325;AUXILIAR 2;1;1;1;;;
1;ANTIOQUIA;270;TARAZA;99;20;IE LA INMACULADA;;NACIONAL;1;1000;2108;0;5325;AUXILIAR 2;1;6;6;;;
1;ANTIOQUIA;270;TARAZA;99;30;IE LA CAUCANA;;NACIONAL;1;1000;2108;0;5325;AUXILIAR 2;1;8;8;;;
1;ANTIOQUIA;270;TARAZA;99;35;C.E.R EL GUAIMARO;;NACIONAL;1;1000;2108;0;5325;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;270;TARAZA;99;60;C.E.R PUERTO ANTIOQUIA;;NACIONAL;1;1000;2108;0;5325;AUXILIAR 2;1;3;3;;;
1;ANTIOQUIA;280;TURBO;1;1;I.E. ANGEL MILAN PEREA;;NACIONAL;1;1000;2112;0;5326;AUXILIAR 1;1;24;24;;;
1;ANTIOQUIA;280;TURBO;1;2;IE SANTA FE LA PLAYA;;NACIONAL;1;1000;2112;0;5326;AUXILIAR 1;1;18;18;;;
1;ANTIOQUIA;280;TURBO;99;1;I.E. VILLA MARIA;;NACIONAL;1;1000;2112;0;5326;AUXILIAR 1;1;2;2;;;
1;ANTIOQUIA;280;TURBO;1;3;COL DIOCESANO NTRA SRA DEL CARMEN;;NACIONAL;1;1000;2112;0;5327;AUXILIAR 2;1;8;8;;;
1;ANTIOQUIA;280;TURBO;3;2;IE NORMAL SUPERIOR DE URABA;;NACIONAL;1;1000;2112;0;5327;AUXILIAR 2;1;19;19;;;
1;ANTIOQUIA;280;TURBO;3;3;IE SAG. CORAZON DE JESUS SD JESUS MORA;;NACIONAL;1;1000;2112;0;5327;AUXILIAR 2;1;8;8;;;
1;ANTIOQUIA;280;TURBO;99;8;IE NUEVO ANTIOQUIA;;LOCALIDAD 1 AGRICOLA Y PORTUAR;1;1000;2112;0;5327;AUXILIAR 2;1;5;5;;;
1;ANTIOQUIA;280;TURBO;99;17;IE SAN PABLO DE TULAPA;;NACIONAL;1;1000;2112;0;5327;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;280;TURBO;99;35;E.U.I. LOMAS AISLADAS;;NACIONAL;1;1000;2112;0;5327;AUXILIAR 2;1;2;2;;;
1;ANTIOQUIA;280;TURBO;2;2;IE SAN MARTIN DE PORRES;;NACIONAL;1;1000;2112;0;5328;AUXILIAR 3;1;23;23;;;
1;ANTIOQUIA;280;TURBO;99;2;C.E.R PUYA DEL MEDIO;;NACIONAL;1;1000;2112;0;5328;AUXILIAR 3;1;2;2;;;
1;ANTIOQUIA;280;TURBO;99;6;IE EL DOS;;NACIONAL;1;1000;2112;0;5328;AUXILIAR 3;1;10;10;;;
1;ANTIOQUIA;280;TURBO;99;18;IE SAN VICENTE DEL CONGO;;NACIONAL;1;1000;2112;0;5328;AUXILIAR 3;1;5;5;;;
1;ANTIOQUIA;280;TURBO;99;30;IE ALTO DE MULATOS;;NACIONAL;1;1000;2112;0;5328;AUXILIAR 3;1;3;3;;;
